restaurant_id,rating_hien_tai
1,3.691384408303131
2,4.8330940119129755
3,2.5729939908094734
4,3.683643486777669
5,3.7358969330308214
6,3.57048431188543
7,1.8240838432862068
8,3.187528420555726
9,3.962676962676963
10,4.176542837974484
11,3.7327188940092166
12,4.233817183209101
13,3.0516189582355704
14,3.793084370677732
15,3.7185217017619254
16,2.3310679611650484
17,2.4093959731543624
18,4.341027953110911
19,2.60832137733142
20,2.873462214411248
21,3.5518987341772155
22,3.1622911694510742
23,1.6033171218356403
24,2.870967741935484
25,2.551440329218107
26,3.6396648044692737
27,2.465009810333551
28,4.574970484061392
29,2.0833333333333335
30,1.4755944931163953
31,2.23006416131989
32,2.669565217391304
33,1.8596491228070173
34,2.2950231654461217
35,3.0838052095130237
36,3.0588625802168625
37,1.8029863127333057
38,4.364485981308412
39,4.703853955375254
40,2.8538812785388123
41,1.8385093167701865
42,3.251150399612497
43,1.6410256410256407
44,1.8366124893071
45,3.793103448275862
46,3.165365181442352
47,4.0
48,4.283697047496791
49,2.6655245123879805
50,3.9400921658986183
51,3.3602015113350125
52,4.2530949105914715
53,3.8661559260928353
54,4.350594227504245
55,2.9146666666666667
56,3.9511111111111106
57,2.805869074492099
58,1.1793641271745652
59,3.1840228245363766
60,4.7789757412398925
61,1.6901408450704225
62,2.1297709923664123
63,2.797202797202797
64,3.0486202365308803
65,1.4170225298188779
66,2.7516778523489935
67,4.035330261136713
68,3.2160564020923355
69,2.0427520381785644
70,2.9211356466876968
71,2.8289473684210527
72,2.0148048452220726
73,3.0000000000000004
74,1.9566433566433568
75,3.07909604519774
76,3.716773602199816
77,3.8259109311740898
78,1.8676789587852494
79,2.264705882352941
80,2.1401547721410146
81,3.1538461538461533
82,2.949485041687101
83,1.6018930957683741
84,2.398959236773634
85,3.0000000000000004
86,2.658862876254181
87,2.6517954298150164
88,2.9955947136563874
89,2.2848101265822787
90,2.380952380952381
91,1.9409937888198758
92,2.977777777777778
93,4.376561254318363
94,3.3928571428571432
95,3.1725601131541725
96,3.169717138103162
97,2.6583506583506584
98,3.9729529455353836
99,3.054764512595838
100,2.710791366906475
101,2.25
102,2.9245283018867925
103,4.823529411764706
104,1.8786610878661085
105,3.7701453104359315
106,3.8680073126142593
107,2.891808346213292
108,3.2619047619047614
109,4.558508579538124
110,1.5487950369840136
111,3.6904441453566625
112,3.9251336898395723
113,2.8319299427416635
114,1.3461863214185192
115,2.1934561626429483
116,1.8564231738035262
117,2.882374496152437
118,2.2857142857142856
119,3.7479541734860886
120,3.3532804614275418
121,2.8318227593152066
122,1.8823529411764706
123,2.8918918918918917
124,2.6380368098159512
125,3.1666666666666665
126,3.732444444444445
127,3.462686567164179
128,2.927710843373494
129,2.2151123213070116
130,1.4444444444444442
131,4.009605122732124
132,3.0402684563758395
133,2.055734372353041
134,1.9331395348837208
135,2.1910828025477707
136,4.048543689320388
137,2.7627118644067803
138,3.6219895287958117
139,1.8016597510373442
140,4.534412955465587
141,1.6195652173913044
142,3.4049787492410437
143,1.1143862736471624
144,1.2066115702479339
145,3.526726379659058
146,2.2952548330404223
147,4.559344262295081
148,2.5702247191011236
149,3.116731517509728
150,4.321100917431193
151,4.847984644913628
152,4.086601632490543
153,2.608298345270437
154,2.402826855123675
155,4.366965329178029
156,4.68621236133122
157,3.7209302325581395
158,4.006592058868619
159,1.3631051752921532
160,1.147887323943662
161,3.4745762711864407
162,3.975355450236967
163,2.315424610051993
164,4.0
165,3.3458162668227036
166,1.4257124211442245
167,2.515892420537897
168,2.5410334346504557
169,4.0
170,3.4334365325077396
171,2.634740966478015
172,1.5769230769230769
173,4.590823381521056
174,4.735159817351598
175,3.2678868552412648
176,3.2167721518987342
177,3.8254292722812755
178,2.0377358490566038
179,1.232604373757455
180,2.5388436594452877
181,2.487864077669903
182,2.0
183,3.6188925081433223
184,3.895678092399404
185,3.6472148541114056
186,3.2631578947368425
187,1.176470588235294
188,4.5670969678775135
189,3.859675594115428
190,2.3354786806114234
191,3.9737357898863186
192,2.7601637905820415
193,2.9162371134020617
194,3.2392964591529743
195,2.7495188749074755
196,2.897555616588849
197,2.0
198,3.4847801578354
199,4.48876839659179
200,4.199203187250996
201,3.697813121272366
202,4.4
203,4.0
204,5.0
205,3.9189189189189193
206,2.25
207,2.2694610778443116
208,3.4495466510675636
209,1.987654320987654
210,3.4951456310679614
211,4.848453340265141
212,2.752473587120577
213,4.897435897435898
214,3.1543798785776236
215,3.3926767676767677
216,3.053462940461726
217,4.256449165402125
218,3.884615384615384
219,2.5095541401273884
220,1.6981132075471697
221,2.8601767167880943
222,1.6037735849056605
223,4.038834951456311
224,2.964856230031949
225,4.228953579858379
226,2.310819262038774
227,4.244151169766047
228,3.063432835820896
229,3.4964412811387895
230,2.444866920152092
231,2.2653061224489797
232,2.8493723849372388
233,2.7062386432465173
234,3.413407821229051
235,3.3637887678122382
236,3.8000000000000003
237,3.526315789473684
238,1.55413584398117
239,4.480066791901482
240,3.9577464788732395
241,3.068702290076336
242,3.834834834834835
243,2.3480947476828016
244,1.7613338328962158
245,1.2675585284280937
246,4.029111179931868
247,2.3350970017636685
248,2.1479591836734695
249,4.311158798283262
250,4.734559789750329
251,1.6974303293521535
252,4.753130590339893
253,2.0
254,2.7968750000000004
255,1.0
256,4.6131013306038895
257,4.098065376917946
258,4.041322314049586
259,2.2807017543859653
260,2.6187050359712227
261,2.1410048622366284
262,1.857904085257549
263,2.441347270615563
264,4.198717948717948
265,3.6882210893480014
266,4.0932607215793055
267,3.098976109215017
268,2.4563106796116507
269,2.3333333333333335
270,3.8915304606240717
271,1.326996197718631
272,2.6546351596987794
273,2.3961823139851965
274,1.956521739130435
275,3.0396039603960396
276,3.667736757624398
277,3.24314765694076
278,4.03690036900369
279,3.923740354062642
280,3.7668161434977576
281,1.3334619837900423
282,3.979116465863454
283,4.59322033898305
284,3.1193809874723657
285,2.6644067796610167
286,1.352112676056338
287,3.186608122941822
288,2.9009900990099013
289,4.448435689455388
290,3.203342618384401
291,2.8662041625371657
292,3.207547169811321
293,3.9536266349583826
294,2.633675501761912
295,4.0
296,2.4566929133858273
297,1.9279528922757188
298,3.661654135338346
299,2.571189279731993
300,3.3016241299303943
301,2.2622169249106077
302,1.3742071881606766
303,3.7777777777777772
304,3.2178217821782176
305,3.0029069767441863
306,2.574226152874289
307,1.5337293169282988
308,2.229621125143513
309,2.6950620173180435
310,3.604221635883905
311,2.0
312,4.503759398496241
313,3.595541401273885
314,2.1071237279057313
315,2.0
316,3.909090909090909
317,1.677756852898096
318,4.01038062283737
319,3.4324324324324325
320,4.259740259740259
321,4.803245436105477
322,1.4808184143222507
323,4.893219650832318
324,2.296296296296296
325,2.021853805576488
326,3.4444444444444446
327,3.444064901793339
328,2.9112681586179816
329,3.0861450107681265
330,3.659962953162212
331,3.1161016949152547
332,2.0
333,2.729244577412117
334,2.008403361344538
335,2.5757575757575752
336,2.0
337,4.714697406340058
338,3.485981308411215
339,2.9064687762531496
340,2.3080568720379144
341,2.6371308016877637
342,3.858954041204437
343,2.03448275862069
344,2.9318801089918254
345,3.3786407766990294
346,3.6641366223908913
347,1.4910242872228088
348,3.1095890410958904
349,2.8041002277904328
350,1.8088642659279779
351,2.9607843137254903
352,1.849315068493151
353,4.825850340136055
354,2.65553235908142
355,1.7924528301886793
356,3.623087621696801
357,3.3046532045654082
358,4.253776435045317
359,1.0
360,1.8526187576126678
361,3.557692307692308
362,4.593288590604026
363,2.5568685376661744
364,3.435546875
365,1.2059357964869777
366,3.293462746217528
367,1.385814889336016
368,4.865450961064564
369,2.613851519681116
370,2.6660117878192535
371,2.2438109527381846
372,3.784272051009564
373,2.0458963282937366
374,3.4871406959152798
375,4.178361006963042
376,4.338983050847458
377,4.679104477611941
378,2.902372881355932
379,2.0
380,4.651661307609861
381,3.077024070021882
382,2.5918677239750294
383,4.430012610340479
384,2.133675398325682
385,3.8671442526864213
386,1.3834611537179058
387,3.7272727272727284
388,3.090909090909091
389,3.224355128974205
390,2.19280205655527
391,3.763779527559055
392,2.1906283280085197
393,4.166441136671177
394,2.7706422018348618
395,1.4876299749013984
396,2.1434415750447458
397,3.600397614314115
398,2.28
399,2.3666283084004602
400,2.244746600741656
401,3.12904627416902
402,3.417085427135678
403,2.5225933202357567
404,3.7699067909454063
405,4.387925881649731
406,3.4132231404958677
407,2.5014836795252227
408,2.6741774675972083
409,3.6533782034688067
410,2.7816362566215425
411,2.6877323420074353
412,1.6270158689201395
413,1.7866754184443712
414,2.0478087649402394
415,1.4547437295528902
416,5.000000000000001
417,2.4285714285714284
418,2.554054054054054
419,3.8007279344858964
420,2.987951807228915
421,3.544747081712062
422,1.9827682045580877
423,3.1732451461489224
424,2.143230869849575
425,3.297234125438255
426,3.1128801796284957
427,2.51436515291937
428,3.6808733991182025
429,3.262782401902497
430,4.10010764262648
431,4.21875
432,4.913366336633663
433,2.6319999999999997
434,1.4179104477611941
435,2.0198602427363
436,3.1588785046728973
437,2.9919924634950545
438,4.297520661157025
439,1.8741204065676311
440,2.8596491228070176
441,4.112087912087912
442,2.940527283874923
443,2.185185185185185
444,3.4095722734149354
445,4.888888888888888
446,1.9209192294694155
447,3.6896551724137927
448,1.673902069661787
449,2.7738141905135243
450,2.827655310621242
451,3.520505809979494
452,3.7877947295423025
453,3.5625000000000004
454,3.4153354632587862
455,4.0886075949367084
456,3.9409368635437882
457,2.878183831672204
458,1.8624999999999996
459,4.21047526673133
460,2.0687693898655635
461,2.1609599063506
462,1.7625649913344885
463,1.4673157162726007
464,2.085664335664336
465,1.178343949044586
466,3.8384279475982535
467,3.3455319148936167
468,2.032967032967033
469,1.6290491118077324
470,4.319075144508671
471,4.10948905109489
472,1.2529002320185616
473,2.5555555555555554
474,3.0602409638554215
475,3.351906158357772
476,1.1059290498635574
477,2.8017241379310343
478,1.2837885775097553
479,3.9382911392405062
480,2.5997116770783277
481,3.3031269942565418
482,2.493273542600897
483,2.588235294117647
484,1.613682092555332
485,1.3855258708150153
486,2.5454545454545454
487,3.906714505381856
488,2.743863393810032
489,2.624322697170379
490,3.057601166605906
491,3.679089026915114
492,4.2108229988726045
493,4.0503597122302155
494,2.049826989619377
495,4.591070723034373
496,4.0132325141776946
497,1.8450704225352113
498,2.4534534534534536
499,3.831918505942275
500,3.103858427618219
501,1.113913751017087
502,3.941690962099125
503,1.2306843267108167
504,4.285465318926455
505,3.0360403652090344
506,2.8993963782696177
507,3.8078602620087336
508,3.5215079748670854
509,2.8056537102473498
510,4.579621916052547
511,3.0322580645161286
512,2.2912621359223295
513,1.6363636363636362
514,4.999999999999999
515,4.410977242302543
516,3.2102624594514895
517,3.7653985507246377
518,2.8292682926829267
519,1.7901234567901232
520,2.0
521,3.1250000000000004
522,2.4223107569721116
523,4.875259875259875
524,2.054509415262636
525,2.5123339658444026
526,3.884615384615384
527,2.1551874455100264
528,3.0280373831775704
529,1.5646699732926366
530,2.3053435114503817
531,4.901639344262295
532,2.2588235294117647
533,3.2472324723247232
534,1.5272439520687318
535,2.208211143695015
536,2.8423645320197046
537,4.0
538,1.5189189189189187
539,3.3389830508474576
540,3.5240328253223914
541,3.5111360358916843
542,3.7552870090634443
543,3.204081632653061
544,3.3419798835362626
545,3.494117647058823
546,3.450602409638554
547,2.010675039246468
548,2.301913205786281
549,2.012829169480081
550,3.643015521064301
551,3.9915966386554618
552,2.5565669700910276
553,5.000000000000001
554,4.1161874753840095
555,3.285714285714285
556,2.9761336515513124
557,1.2220804084237398
558,4.2425021422450735
559,1.5641748942172071
560,2.9041029376062153
561,2.0
562,3.8739851747264384
563,3.217522658610272
564,3.0
565,2.283367556468172
566,1.4271896829661472
567,3.2436757872999484
568,2.2025316455696204
569,4.0
570,1.0
571,3.885714285714286
572,3.290015360983103
573,3.4684731631057844
574,2.270321361058601
575,3.0
576,2.9764150943396226
577,3.565432468895218
578,3.0922473012757608
579,4.598930481283422
580,2.667336683417085
581,4.651685393258427
582,4.5245352026821095
583,2.4069660861594864
584,3.7222222222222223
585,1.487099296325254
586,4.580645161290323
587,3.085240726124704
588,3.8034782608695656
589,4.423044096728307
590,2.4965293845441927
591,3.0088105726872247
592,3.8421052631578947
593,3.569784172661871
594,4.626998223801066
595,2.8117421825143585
596,3.1876075731497417
597,3.0554962646744936
598,2.319502074688797
599,2.849235251274581
600,1.5031725888324872
601,2.2004110996916753
602,2.435382685069009
603,2.4177215189873418
604,4.610899182561309
605,4.0
606,3.3076923076923075
607,4.036144578313253
608,4.5068807339449535
609,2.961862852951962
610,2.0
611,2.1475409836065578
612,3.576271186440678
613,1.143646408839779
614,2.6231884057971016
615,3.898797301261367
616,4.407407407407407
617,3.8238269176735034
618,2.4397163120567376
619,1.543046357615894
620,4.526315789473684
621,2.993288590604027
622,4.887240356083086
623,3.4042126379137416
624,2.2911903160726292
625,4.477987421383648
626,3.75
627,4.069212410501194
628,2.5335803612783696
629,1.4285714285714284
630,2.3408239700374533
631,3.1735241502683365
632,2.7943963741244335
633,3.64958283671037
634,4.737967914438502
635,1.4147465437788018
636,1.8339768339768343
637,4.0
638,2.463768115942029
639,3.551145038167939
640,1.6702127659574466
641,2.3377074488614435
642,1.9961277831558568
643,3.838323353293413
644,1.8646616541353385
645,2.18698441796517
646,2.2363636363636363
647,4.145580589254766
648,4.511402902557014
649,4.842105263157895
650,3.859154929577465
651,2.0146341463414634
652,2.258064516129032
653,2.238095238095238
654,2.6072800438997623
655,3.049289099526066
656,5.000000000000001
657,3.2273024167210975
658,4.021739130434782
659,2.871559633027523
660,1.687732342007435
661,3.1200000000000006
662,1.724985020970641
663,3.121896162528217
664,1.4158836010912401
665,2.635451505016722
666,2.5195926499889305
667,1.5025153717160427
668,2.841463414634146
669,3.474576271186441
670,3.2702702702702697
671,3.996742671009772
672,3.190243902439024
673,2.087818696883853
674,3.739507959479016
675,3.0713708591435496
676,4.420454545454545
677,4.071197411003236
678,3.642882373719534
679,3.1422680412371133
680,3.86053412462908
681,3.4383561643835616
682,1.3280575539568344
683,1.1517857142857142
684,1.8635299913782488
685,3.964285714285714
686,2.6158536585365852
687,3.7875231624459547
688,1.389483933787731
689,3.3469387755102042
690,1.3005181347150259
691,3.0
692,3.6118546845124286
693,1.637037037037037
694,2.462686567164179
695,4.809676129548181
696,1.8005865102639294
697,3.111587982832618
698,3.209668025626092
699,2.26107652874405
700,3.2012336160370083
701,4.026490066225165
702,3.869308101714962
703,4.395139513951395
704,2.414709877741122
705,1.3895348837209303
706,2.1187453323375656
707,3.8110707416114553
708,4.978283350568769
709,2.633652822151225
710,2.195106844224218
711,1.4628501827040195
712,3.5112016293279025
713,3.294188136608748
714,3.213483146067416
715,3.347826086956522
716,3.7769272826681246
717,3.9396984924623113
718,1.2355580482333146
719,3.445344129554656
720,2.4599406528189913
721,1.4988972209969122
722,3.195219123505976
723,1.8913043478260871
724,3.863354037267081
725,3.886405959031657
726,1.6501766784452296
727,1.0
728,2.1318414011189493
729,2.6777493606138107
730,2.5142857142857142
731,1.6622436670687575
732,3.69811320754717
733,1.7619047619047619
734,3.100616016427105
735,3.4102564102564106
736,2.8432122370936908
737,3.3686635944700463
738,2.0
739,3.676579925650558
740,3.0971993410214167
741,2.201264488935722
742,3.0845005740528126
743,2.4266862170087977
744,4.506506506506507
745,3.386363636363636
746,2.396761133603239
747,2.8944606413994167
748,1.7511737089201878
749,2.5222348916761685
750,2.4631203729092404
751,3.7954545454545454
752,3.3377245508982036
753,1.3822843822843822
754,2.152542372881356
755,1.9849785407725322
756,2.2735849056603774
757,2.158250910983863
758,2.036734693877551
759,4.157503714710253
760,3.6839067190025405
761,2.002028397565923
762,4.548387096774194
763,2.0
764,2.256495669553631
765,2.939325842696629
766,3.7500000000000004
767,1.9395973154362414
768,1.99438202247191
769,4.123276561232765
770,3.57745947983415
771,2.1363636363636362
772,2.01010101010101
773,1.02803738317757
774,3.8637873754152823
775,2.5878378378378373
776,2.1356196414653157
777,3.1040462427745665
778,2.9415692821368946
779,4.580014482259233
780,4.88715953307393
781,1.212987012987013
782,2.3597202352567157
783,1.5217391304347825
784,3.454396504642272
785,2.3987667009249742
786,2.981651376146789
787,1.8109010011123474
788,3.342105263157895
789,2.174568965517241
790,2.2620882971268395
791,3.5958904109589045
792,3.047322540473225
793,2.1486676016830297
794,1.6913370541130792
795,2.3714531384350814
796,4.3895870736086176
797,2.2170422970052486
798,2.617021276595745
799,4.250924784217016
800,4.574257425742574
801,2.8709677419354844
802,3.0000000000000004
803,5.0
804,3.682092555331992
805,3.579710144927537
806,2.4947368421052634
807,1.9133858267716533
808,2.7313019390581714
809,3.0318661621191
810,3.5264992013939302
811,1.9344262295081966
812,4.831181727904667
813,3.8850488354620585
814,4.757529546321006
815,1.7748344370860927
816,4.999999999999999
817,3.116305587229191
818,3.449180327868852
819,4.371335504885994
820,3.3421052631578947
821,4.414344991108477
822,2.907692307692308
823,1.1666666666666665
824,4.1394366197183095
825,2.888482632541133
826,2.569424964936886
827,2.979190751445086
828,3.939024390243902
829,3.1559345631743825
830,3.223130841121495
831,2.44141689373297
832,3.1856518385188997
833,4.64367816091954
834,2.229636048526863
835,2.1919835175126425
836,4.780172413793103
837,2.984702549575071
838,2.352941176470588
839,2.605690376569037
840,3.297227356746765
841,2.6893581550430676
842,3.4708249496981893
843,3.5398230088495577
844,4.003142677561282
845,2.607502287282708
846,2.3604193971166447
847,3.829369183040331
848,2.7977099236641223
849,2.5180265654648957
850,1.0622182146077548
851,3.319444444444444
852,3.3012552301255234
853,3.0619469026548676
854,3.072093023255814
855,3.2222222222222223
856,3.930817610062893
857,3.0571428571428574
858,4.781052631578946
859,3.899696048632219
860,1.3185035389282103
861,2.2913553895410885
862,3.820568927789934
863,2.977130977130977
864,4.4620976116303215
865,3.3200842326928144
866,4.335616438356164
867,2.8766006984866124
868,3.4748603351955305
869,3.130434782608696
870,3.2
871,2.9193976970770597
872,2.4560669456066946
873,2.1155866900175133
874,4.069343065693431
875,2.8208563938246436
876,4.741758241758242
877,2.6794520547945204
878,3.728097397947004
879,1.0
880,4.999999999999999
881,3.974019088016967
882,2.6157495256166983
883,3.501152959262106
884,1.8967772069126576
885,3.63206106870229
886,3.0803921568627444
887,4.226515002941753
888,1.8793103448275863
889,2.3345521023766
890,3.0817334064728477
891,3.769230769230769
892,3.034013605442177
893,1.7115489874110565
894,1.0
895,4.254901960784314
896,2.4379562043795624
897,3.444015444015444
898,3.881254667662435
899,3.088235294117647
900,2.3023639362286974
901,2.4973177031591494
902,1.3888195657599203
903,2.4007764670748095
904,3.0539609644087258
905,4.399588053553038
906,3.109640831758034
907,4.313387860525183
908,2.5
909,2.255404323458767
910,1.5578747628083491
911,2.0795454545454546
912,4.3041888297872335
913,3.8684210526315788
914,2.9353176874642246
915,1.1607142857142858
916,4.188841201716738
917,1.0
918,3.1481581070180154
919,3.5842696629213484
920,4.296296296296297
921,1.866030692658648
922,1.44432936302434
923,2.0
924,1.9333333333333336
925,2.9999999999999996
926,1.2093023255813953
927,1.9670378619153677
928,3.911111111111111
929,1.4914542728635682
930,2.513005408189544
931,3.4585987261146505
932,2.1080277502477696
933,1.7797029702970295
934,1.7073928349554772
935,3.728068256399037
936,2.3044982698961936
937,2.0
938,4.276629570747218
939,2.316017316017316
940,1.5421686746987955
941,1.7384615384615385
942,3.427480916030534
943,3.784940102681118
944,3.383228133453562
945,3.919463087248322
946,3.4130434782608696
947,2.7869822485207103
948,3.0031567870922484
949,4.546441495778046
950,3.476301930953774
951,2.670021567217829
952,2.47414420975965
953,3.382865807429871
954,3.188383045525903
955,2.892966360856269
956,3.0048076923076925
957,3.673704414587332
958,3.7191011235955065
959,2.3022508038585205
960,4.485438843141193
961,3.054229934924078
962,3.2668240850059025
963,3.0200519866320095
964,4.2700729927007295
965,2.785423120821784
966,4.848443843031123
967,1.0
968,3.323076923076923
969,3.503062474479379
970,2.310819262038774
971,3.7499302260675407
972,3.309299056035349
973,4.56548069644209
974,3.519337016574586
975,3.1809815950920246
976,2.2245989304812834
977,3.157894736842105
978,2.055916125811283
979,2.5303643724696356
980,4.637268847795164
981,4.0
982,3.2297592997811813
983,4.1099947117927025
984,4.327421555252387
985,4.711864406779661
986,1.7983193277310925
987,1.6794362125045175
988,3.9149081007488085
989,1.6151419558359619
990,1.986312084473993
991,2.974819477874467
992,3.3576890399320307
993,3.8433179723502304
994,4.139055570049569
995,1.9069767441860468
996,3.6571428571428575
997,3.9115795236791677
998,4.467866323907455
999,2.645569620253165
1000,2.58603823921743
1001,3.7906976744186047
1002,3.1817116060961315
1003,2.890798346747879
1004,4.800259824618382
1005,1.4413854351687387
1006,3.4984241332733004
1007,3.007874015748032
1008,3.6586985391766267
1009,4.500099661152084
1010,2.6710630440517016
1011,5.0
